"sep=;"
URL;Title;Subtitle;Category;Price;Reviews;Rating;5 stars;4 stars;3 stars;2 stars;1 star;Installs;LastUpdated;RequiredAndroidVersion;CommentRating;Comment
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;1;I+am+unable+to+sign+into+the+app.+It+keeps+saying+can%27t+reach%2Fconnect+to+server.+I%27ve+been+having+this+problem+for+2+days+now.+Sometimes+the+app+is+my+only+way+to+quickly+get+work+done.+Please+fix+this.; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;2;Every+time+I+try+to+log+in+it+says+application+error+add+in+to+the+fact+that+my+assignments+are+only+sometimes+available+it+begins+to+get+frustrating.+While+having+the+app+is+a+great+idea+this+needs+updates+just+as+the+website+gets+regular+updates.; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;3;I+get+notifications+for+meetings+I+am+attending%2C+but+cannot+get+to+meeting.+Still+have+to+go+to+my+computer.+Very+difficult+to+follow+discussion+threads.+Only+thing+I+use+the+app+for+is+to+be+notified+of+private+messages%2C+and+lately+those+have+been+arriving+hours+after+thet+are+posted.; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;1;This+app+is+crap...+It+used+to+work+great+and+I+loved+that+I+could+post+on+the+go+or+when+I%27m+not+near+my+computer.+This+app+really+helped+a+mom+like+me+who+is+constantly+out+of+the+house.+But+recently+the+app+is+useless.+It+is+constantly+closing+out+when+I%27m+half+way+through+a+post%2C+it+doesn%27t+save...%0AFull+Review; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;1;The+app+NEVER+works+and+its+not+my+phone+because+it+happens+on+my+husband%27s+phone+as+well.+Constantly+says+it+cannot+connect+to+the+server+right+now+and+it+is+ALWAYS+when+I+am+trying+to+post+a+discussion+for+my+schoolwork%21; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;1;It+crashes+frequently.+The+post+have+to+get+saved+to+your+drafts+and+then+when+you+go+back+sometimes+you+can+post+it+sometimes+you+can%27t.+It%27s+really+not+useful+like+it+used+to+be.+At+one+point+I+was+able+to+post+all+my+discussion+questions+to+the+app.; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;2;I+used+to+like+this+app.+Lately+since+I+upgraded+all+of+my+post+are+saying+that+they+are+posted+from+my+phone+.+which+in+reality+my+class+hasn%27t+heard+from+me+all+week.+And+until+my+instructor+reached+out.+I+would+never+had+known.; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;2;I+find+this+app+extremely+helpful+and+convenient.+But+my+big+problem+is+that+every+time+I+go+to+post+in+my+participation+posts+the+app+will+shut+down+and+restart.+Then+when+I+go+into+my+drafts+because+it+does+have+autosave+I+have+to+cut+and+paste+everything+I+wrote+and+find+the+discussion+that+I+was...%0AFull+Review; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;4;I+love+this+app+because+it+allows+me+to+keep+in+touch+with+my+class+no+matter+where+I+am.+But+lately+it+doesnt+want+to+load+I+can+get+as+far+as+entering+my+pin+then+it+kicks+me+off...+I+even+tried+removing+other+apps+from+my+phone+and+it+didn%27t+help.+I+hope+this+reinstall+works.; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;5;After+reading+through+the+reviews+I+was+skeptical+of+even+downloading+the+app.+But+I+did+anyway.+And+looking+through+and+opening+everything+I+see+that+I+have+no+problems+as+of+yet.+The+login+pin+works+for+me%2C+I+see+the+assignments%2C+grades%2C+I+can+make+posts.+And+see+instructor+posted+information.+Thi...%0AFull+Review; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;3;This+is+clunky+and+buggy.+I+have+a+note+that+I+no+longer+want+to+send+but+there+is+no+way+to+delete+it.+The+app+crashes+daily.+And+to+view+correspondence+from+Team+members+is+slow+and+cumbersome.+UoP+has+lots+of+smart+students.+Give+a+years+scholarship+to+the+one+who+designs+the+best+mobile+app.; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;3;1.+Constantly+getting+stuck+loading.+I+have+to+close+and+re-open.+Then+its+simply+a+gamble+if+it+will+load+the+particular+area.+2.+Reading+messages+is+not+as+simple+as+it+should+be.+The+constant+drilling+down+is+unnecessary.+Just+make+it+as+simple+as+a+tect+message+thread+or+a+Facebook+message.+Each...%0AFull+Review; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;1;I+used+this+app+for+a+long+time%2C+it+decided+to+work+halfway+about+two+months+ago.+I+could+no+longer+view+my+assignments+or+grades.+I+uninstalled+it+and+reinstall+the+new+version.+Now+it+says+there+is+an+app+error+everytime+I+try+to+log+on.+This+needs+to+be+fixed+so+busy+people+like+myself+are+able+t...%0AFull+Review; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;5;I+go+to+school+here+and+i+love+the+app.+It+is+so+helpful+and+always+allows+me+to+keep+up+with+school+even+on+the+go.+My+only+complaint+about+the+app+is+even+tho+i+clear+the+posts+on+the+desktop+when+i+log+into+the+app+it+tells+me+i+have+notifications+from+posts+that+ive+already+read.; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;2;Trying+to+do+work+today+but+the+app+as+well+as+the+site+are+unavailable.+I+work+full+time+Monday+through+Friday+so+weekends+are+when+I+get+most+of+my+work+done.+What%27s+the+point+of+taking+classes+online+if+you+can%27t+access+the+classroom+via+the+app+or+the+internet%3F+Plus+the+University+still+holds+...%0AFull+Review; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;3;It+doesn%27t+give+me+any+notifications%2C+and+if+i+post+in+a+forum+thread%2C+it+won%27t+show+on+the+computer+half+the+time.+I+mainly+keep+it+around+to+track+my+grade.+All+it+seems+to+be+able+to+do+right.; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;1;I+don%27t+like+that+you+can%27t+read+most+course+ebooks.+Also+some+assignments+are+not+viewable+on+app.+Past+few+classes+have+been+pointless+and+no+use+on+phone..+pointless+app..+updated+rating+9%2F22%2F15; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;3;The+application+is+okay+however+the+timeouts+and+lack+of+consistency+on+redirect+after+login+can+become+frustrating.+Additionally%2C+the+conversation+interface+needs+work+as+well+as+grading+feedback.+Also+taking+advantage+of+tablet+resolution+would+be+great.+Overall%2C+it+has+its+use+but+would+still+req...%0AFull+Review; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;2;I+used+to+love+this+application.+It+made+life+easier+to+access+your+posts%2C+grades%2C+etc.+Lately+everytime+I+try+to+post+it+crashes+or+tells+me+that+I+am+not+connected+to+the+internet.+Very+frustrating%21; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;3;It%27s+a+great+way+to+connect+but+if+I+have+to+make+edits+to+a+word+during+my+post+it+kicks+me+out+and+sends+me+to+a+feedback+page.+Saves+my+post+to+draft.+Then+when+I+log+back+in+to+drafts+to+submit+ot+says+connection+failure+when+I+connected+to+to+the+internet.+Most+annoying+especially+while+traveli...%0AFull+Review; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;2;I+like+having+the+app+on+my+phone+so+I+can+do+school+work+wherever+I+go.+However%2C+when+trying+to+fix+spelling+in+a+discussion+post+it+errors+out+and+closes+the+app.+Even+though+the+draft+looks+saved%2C+it+never+actually+posts+to+the+classroom+which+causes+issues+when+you+think+you+did+the+required+num...%0AFull+Review; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;2;How+about+a+fix+so+I+can+see+my+own+discussion+posts+and+their+subsequent+replies%3F+It+defeats+the+purpose+of+a+mobile+app+if+I+still+have+to+visit+a+computer+later+to+see+my+discussions.; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;3;It%27s+so+convenient.+I+am+able+to+do+my+work+everywhere+I+go+and+knock+out+my+classroom+posts+while+on+the+run.+However%2C+the+reason+I+gave+it+3+stars+is+because+this+app+needs+to+be+updates+again+to+fix+the+bug+crashes.+I+can+be+in+the+middle+of+writing+a+post+and+the+app+will+crash.+It%27s+very+irr...%0AFull+Review; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;2;The+app+is+OK+at+best+as+it+does+let+you+post+on+the+discussion+threads%2C+and+sometimes+lets+me+read+the+e+books+depending+on+the+class%2C+but+that+is+about+it.+The+thing+sometimes+gives+me+errors+when+I+go+to+review+my+grades+and+has+even+cost+me+a+couple+points+because+when+I+tried+to+reply+to+a+post...%0AFull+Review; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;3;It+messes+up+a+lot.+Won%27t+load+one+page%2C+normally+the+grades%2C+or+just+completely+exits.+It%27s+good+for+class+discussion+though+and+seeing+wren+grades+are+posted+when+the+page+is+working; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;3;having+issues+with+the+app+since+the+new+galaxy+update+not+sure+why+but+I+cannot+post+any+discussions+anymore+and+when+writing+them+the+app+shuts+down+and+kicks+me+out.+so+that+is+why+I+gave+an+ok+rating.+used+to+be+great+but+it%27s+on+the+down+trend+now.; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;1;App+is+no+longer+working+correctly+on+my+phone+or+on+my+tablet.+Cannot+post%2C+often+cannot+reach+server%2C+will+not+load+my+class+or+discussions.+Often+will+not+post+my+messages+to+threads%2C+simply+saves+them+as+drafts%2C+and+often+loses+good+portions+of+my+posts%2C+only+saving+the+initial+portions.+Very+di...%0AFull+Review; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;4;The+only+thing+i+see+that+needs+to+be+changed+is+that+you+can+submit+your+work+thru+the+app.+I+do+all+my+work+on+my+phone+and+type+my+papers+on+my+phone+too.+But+you+can+not+submit+your+assignment.; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;3;This+app+used+to+be+great%21+It+was+awesome+to+keep+up+with+message+postings+and+a+friendly+reminder+for+assignments+and+projects+that+were+due.+However%2C+I+recently+have+been+struggling+with+utilizing+the+app.+One+of+my+biggest+issues+is+that+the+app+has+been+closing+out+without+saving+my+work.+This+i...%0AFull+Review; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;3;It+won%27t+let+me+see+any+class+messages+since+I%27ve+updated.+Are+you+kidding+me%3F+Is+this+a+glitched+update%3F+I+thought+updates+were+to+help+apps+become+better+not+make+things+worse%2C+please+fix.; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;5;This+app+helps+me+stay+on+top+of+what%27s+going+on+in+my+course.+Unfortunately%2C+I+have+been+having+trouble+accessing+the+app+today.+Tried+several+times%2C+including+uninstalling+and+re-installing.+Hope+its+back+to+normal+soon.; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;2;What+is+the+purpose+of+this+app%3F+I+can%27t+read+my+books+from+the+app%2C+I+can%27t+submit+my+assignments+through+the+app+either.+If+it+was+developed+for+a+students%27+convenience%2C+it+is+more+convenient+to+just+log+in+from+the+web.+This+app+is+just+a+waste+of+time+using+any+mobile+device.+It+desperately+need...%0AFull+Review; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;3;Other+than+it+doesn%27t+support+the+videos+and+other+course+materials+it+worked+fine+for+my+first+degree+program.+Now+it+crashes+with+every+post+and+at+any+given+moment.+Post+saved+as+drafts+and+then+creates+2+of+them%2C+but+still+can%27t+post+them.+Have+to+copy+and+paste+it+into+the+duplicate+one+when+fi...%0AFull+Review; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;2;I+am+getting+increasingly+frustrated+that+I+cannot+read+my+course+ebooks+through+the+app+or+on+any+mobile+device.+I+cannot+sit+in+front+of+a+pc+all+day%2C+every+day.+ERR+are+not+available+in+the+app%2C+and+interactive+media+isn%27t+available+either.+The+only+thing+the+app+is+good+for+is+class+discussions+...%0AFull+Review; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;2;Have+to+login+with+my+quick+login+password+and+my+normal+password+every+time+which+makes+no+sense.+I+can%27t+access+the+ebooks+which+doesn%27t+help+me+if+I%27m+not+near+a+computer+wanting+to+do+work+and+now+if+I+to+into+the+actual+assignment+part+it+freezes+and+I+have+to+restart+my+phone+or+tablet+just+to...%0AFull+Review; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;1;This+app+doesn%27t+show+my+assignments%3B+it+says+no+assignments+this+week+but+when+I+go+on+the+internet+I+see+a+list+of+different+assignments+that+have+to+be+completed.+If+I%27m+not+going+to+be+able+to+see+anything+but+my+class+list+there%27s+no+point+in+me+having+this+app+installed+on+my+phone.; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;5;I+love+how+this+app+makes+it+easier+for+me+to+do+my+discussions+when+i+am+unable+to+access+a+computer.+I+am+able+to+keep+up+with+the+different+discussion+topics%2C+any+emails+from+classmates+and+instructors.+The+only+issues+i+have+had+is+a+delay+in+grade+updates.+As+well+as+issues+with+drafts+i+sav...%0AFull+Review; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;1;My+app+is+constantly+freezing+and+it+never+notifies+me+when+i+get+a+message.+It+actually+doesnt+even+show+that+my+assignments+have+been+turned+in+either.; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;1;This+app+doesn%27t+show+my+assignments%2C+discussions+and+doesn%27t+send+me+notifications+any+more+although+I+have+set+in+my+%22settings%22.+I+get+angry+waiting+because+I+think+my+assignments+haven%27t+been+graded%2C+which+I+have+to+login+on+computer+to+see+that+they+have+been+graded.+Which+the+app+doesn%27t+show+...%0AFull+Review; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;3;This+app+SOMETIMES+does+the+bare+minimum.+It+will+tell+me+I+have+a+message+when+it+was+read+a+week+ago.+Kind+of+annoying.+It+also+randomly+tells+me+I%27m+not+connected+right+after+I+logged+in+and+will+not+let+me+make+discussion+board+posts+at+random+times+as+well.+Other+times+it+works+okay.+Then+when+...%0AFull+Review; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;2;In+the+beginning+it+was+fine.+After+2+weeks+it+started+saying+the+program+is+experiencing+some+technical+problems.+Its+been+like+this+as+of+3+weeks.+Im+not+pleased%2C+I%27m+a+full+time+worker+and+full+time+parent+my+time+is+valuable.+Hopefully%2C+they+get+it+together.; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;1;The+only+thing+I+can+do+on+this+app+is+get+alerts+when+my+grades+are+posted.+I+can%27t+read+class+material+and+sometimes+I+can%27t+even+read+the+assignment+descriptions+that+I+know+are+just+listed+in+text.+Its+honestly+a+waste+of+space.; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;3;Pretty+much+it%27s+ok.+You+can+check+your+grades+and+do+simple+things+of+that+nature.+You+can%27t+do+coursework%2C+watch+videos+or+anything+like+that.+I+basically+use+it+to+track+my+participation+grades+every+week.; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;1;I+can%27t+acess+OLS.+It+would+get+a+higher+rating+if+I+could+cover+the+materials+on+my+phone.+May+switch+to+a+different+school+if+the+app+doesn%27t+bring+back+OLS.+Very+disappointed+with+the+app.+Please+upgrade%2Fupdate+it.; 
https://play.google.com/store/apps/details?id=edu.apollogrp.android.classroom.activity&hl=en;University of Phoenix Mobile;University of Phoenix;Education;FREE;7,881;4,1;4,535;1,416;872;425;633;2.5M;September 3, 2015;500,000+;2;Cannot+view+most+assignments.+It+says+%22This+content+is+not+viewable+in+the+app.%22+For+almost+every+single+one.+The+only+thing+this+app+is+good+for+is+checking+your+grades+and+doing+discussions+on+the+go.; 
